64,Univ of Manitoba,Red Lion Racing,257.75318178367434,0.0,149.47,49.23,40.0,60.24,38.06832454157246,24.947909095314238,35.050319803570886,10.21662834321675
123,North Carolina State Univ - Raleigh,Pack Motorsports,259.5429337292155,0.0,137.62,47.64,30.0,59.98,50.4471238382316,52.12886239925053,15.94140471066113,3.4055427810722496
90,Fairfield Univ,Fairfield University Baja,139.1140416616175,0.0,80.81,11.0,10.0,59.81,37.611152976639026,0.0,0.25963199854496954,20.4332566864335
59,Georgia Southern Univ,Eagle Motorsports,284.73885888616894,0.0,152.12,42.37,50.0,59.75,40.98718914845515,57.593696327523915,13.604716723756404,20.4332566864335
14,SUNY - Stony Brook,Stony Brook Motorsports,134.18,0.0,134.18,35.33,40.0,58.85,0.0,0.0,0.0,0.0
68,Iowa State Univ,Cyclone Off-Road Racing,237.38992744268728,0.0,143.0,34.15,50.0,58.85,41.303692539562924,0.0,39.464063778835374,13.622171124288998
75,Univ of Illinois - Urbana Champaign,Off-Road Illini Baja SAE,314.8162711556891,0.0,214.32,76.1,80.0,58.22,41.79603114795276,55.294697226664084,0.0,3.4055427810722496
104,Cornell Univ,Cornell Baja Racing,454.88179035905404,0.0,258.31,80.51,120.0,57.8,63.388595830193424,66.29295817113814,5.2964927703173785,61.59374358740509
77,Ryerson Univ,Ryerson Baja Racing,57.43,0.0,57.43,0.0,0.0,57.43,0.0,0.0,0.0,0.0
89,The Ohio State University,Baja Buckeyes,354.9648171565815,0.0,169.16,42.74,70.0,56.42,33.285606631499604,54.92987245131452,51.84176394293126,45.74757413083606
36,Univ of Iowa,Iowa Baja Racing,331.6988572725081,0.0,195.29,79.53,60.0,55.76,39.475006279829174,43.54568116597481,1.2981599927248477,52.090009833979295
72,New Jersey Institute of Technology,Highlander racing,210.8395051494599,0.0,171.47,65.72,50.0,55.75,39.36950514945992,0.0,0.0,0.0
100,Lehigh Univ,Lehigh Engineers,226.1738460473693,0.0,105.15,49.75,0.0,55.4,49.321778447626215,0.0,37.64663978902058,34.0554278107225
69,New York University,NYU Tandon Motorsports,218.90766940830167,0.0,106.96000000000001,31.9,20.0,55.06,46.68425018839487,53.22936688687525,1.8174239898147868,10.21662834321675
21,Univ of San Diego,Torero Racing,226.19435086758185,0.0,163.37,58.57,50.0,54.8,21.399145943230323,14.012211077191463,10.385279941798782,17.02771390536125
30,Queen's Univ,Queen's Baja SAE,290.61410343788486,0.0,135.57,70.98,10.0,54.59,46.649083144938466,50.21127101807433,37.750492588438576,20.4332566864335
42,Wichita State Univ,Shocker Racing,65.49000000000001,0.0,65.49000000000001,11.0,0.0,54.49,0.0,0.0,0.0,0.0
34,McGill Univ,McGill Baja Racing,329.451316140226,0.0,150.99,56.61,40.0,54.38,44.64456166792263,61.312044709340825,29.07878383703659,43.42592592592593
103,Univ of Missouri,Mizzou Baja Racing,155.57887441876164,0.0,62.01,8.0,0.0,54.01,35.14945993468976,28.717513850527368,29.70190063354452,0.0
91,Univ of Nevada - Reno,Wolf Pack Racing,99.03,0.0,99.03,16.94,30.0,52.09,0.0,0.0,0.0,0.0
79,Grove City College,Grove City Racing,204.23170165319453,0.0,107.43,25.55,30.0,51.88,19.50012559658377,49.235138612955154,7.633180757222104,20.4332566864335
19,Johns Hopkins Univ,Blue Jay Racing,406.6268899290833,0.0,260.63,79.14,130.0,51.49,48.47776940467219,44.631864019856465,32.4539998181212,20.4332566864335
49,San Jose State University,Spartan Racing,227.46579240738413,0.0,78.99000000000001,27.68,0.0,51.31,47.03592062295903,46.68061141531123,2.336687986904726,52.42257238220912
83,California Polytechnic State Univ-SLO,Cal Poly Racing,436.39553334741936,0.0,248.57999999999998,77.55,120.0,51.03,47.87992966591307,61.33842666623594,20.355148685925613,58.2420283293448
47,Univ of Tennessee -Chattanooga,Racing Mocs,190.9213867153995,0.0,138.51,47.54,40.0,50.97,12.5018839487566,36.50395998557068,0.0,3.4055427810722496
66,Stevens Institute of Technology,Dirty Ducks Racing,215.03698815778984,0.0,150.18,49.33,50.0,50.85,25.79502637528257,0.0,8.412076752857013,30.64988502965025
28,Clarkson University,Golden Knights Racing,348.66747571052736,0.0,188.3,67.96,70.0,50.34,41.760864104496356,54.47987164370359,2.2068719876322413,61.91986797469515
119,Georgia Institute of Technology,GT Off-Road,432.8847872948324,0.0,237.82,77.67,110.0,50.15,51.99447375031397,55.850979632052464,59.97499166388796,27.244342248577997
25,College of New Jersey,TCNJ Motorsports,253.0755353649126,0.0,176.19,36.14,90.0,50.05,4.800301431801049,50.87308125104316,0.7788959956349086,20.4332566864335
26,California State Univ - Los Angeles,Rugged Eagle Motorsports,216.22623329865357,0.0,160.3,50.83,60.0,49.47,42.46420497362471,0.0,3.245399981812119,10.21662834321675
121,Tennessee Tech Univ,TnTech Baja,268.86650521856313,0.0,143.55,64.08,30.0,49.47,49.56794775182114,52.19971679776884,3.1155839825396345,20.4332566864335
97,Univ Federal do Rio Grande do Norte,Car-Kara Baja SAE,127.82,0.0,127.82,78.47,0.0,49.35,0.0,0.0,0.0,0.0
39,California State Poly Univ - Pomona,Bronco Racing,242.09187469466255,0.0,167.1,67.96,50.0,49.14,50.76362722933937,0.0,0.3894479978174543,23.838799467505748
16,Virginia Tech,VT Baja,310.172983256634,0.0,183.24,64.45,70.0,48.79,46.68425018839487,56.570076399993546,3.245399981812119,20.4332566864335
41,King Fahd Univ of Petroleum & Minerals,kfupm racing,98.93,0.0,98.93,50.26,0.0,48.67,0.0,0.0,0.0,0.0
52,Miami Univ,Redhawk Racing,119.12082198921392,0.0,78.15,30.07,0.0,48.08,10.567696558653589,0.0,9.969868744126831,20.4332566864335
61,San Diego State Univ,Aztec Baja Racing,351.8366644137043,0.0,144.46,46.5,50.0,47.96,53.33082140165787,50.449462400327356,33.59638061171906,70.0
80,Quinnipiac College,Bobcat Racing,234.64153743469922,0.0,92.91,15.0,30.0,47.91,15.526249686008526,42.58311662440169,70.0,13.622171124288998
76,Montana State Univ - Bozeman,Bobcat Motorsports,287.7638977614931,0.0,162.74,65.36,50.0,47.38,29.34689776438082,0.0,65.02711496746204,30.64988502965025
93,Univ of Akron,Zips Baja,375.51197776109524,0.0,176.66,79.8,50.0,46.86,53.33082140165787,66.62838590880457,44.83734263991026,34.0554278107225
126,Univ of Illinois - Chicago,UIC Motorsports,149.7043916658622,0.0,114.35,37.73,30.0,46.62,30.261240894247678,0.0,1.687607990542302,3.4055427810722496
37,Rowan Univ,Rowan Motorsports,269.4213052912213,0.0,132.11,36.14,50.0,45.97,8.17633760361718,46.100208363618755,28.04025584285671,54.99450348112862
63,Binghamton Univ,Binghamton University,45.52,0.0,45.52,0.0,0.0,45.52,0.0,0.0,0.0,0.0
29,IPN - UPIITA,Ocelot Racing IPN-UPIITA,243.18465991593138,0.0,127.53,73.13,10.0,44.4,62.4039186134137,0.0,32.81748461608415,20.4332566864335
45,George Washington Univ,GW Baja,250.8601640908803,0.0,183.45,79.08,60.0,44.37,53.7879929665913,0.0,0.0,13.622171124288998
87,Univ of Central Florida,Knights Racing,372.45560479129387,0.0,183.35,60.4,80.0,42.95,49.77895001255965,30.993899845477106,67.4662415603901,40.866513372867
86,Kansas State Univ,Wildcat Offroad,301.0633160943945,0.0,120.21000000000001,47.35,30.0,42.86,38.3496608892238,53.104241034172716,31.675103822486285,57.72431034851172
107,Univ of Maryland - Baltimore County,UMBC Racing,303.1872263405871,0.0,208.81,86.69,80.0,42.12,39.932177844762606,0.0,34.01179180939101,20.4332566864335
125,Ecole de Technologie Superieure,Baja ETS,420.28903929033066,0.0,264.5,92.66,130.0,41.84,59.696056267269526,69.84396956922033,5.815756767407318,20.4332566864335
118,West Virginia Univ,Mountaineers,159.36521157910602,0.0,129.76,48.63,40.0,41.13,16.79226325043959,0.0,2.5963199854496954,10.21662834321675
115,North Carolina A & T State Univ,Aggie Racing,216.06575051169457,0.0,109.91,39.07,30.0,40.84,27.729213765385584,0.0,29.70190063354452,48.724636112764465
78,Union College,Union College BAJA Racing,146.28829538758586,0.0,90.69,29.88,20.0,40.81,35.60663149962322,0.0,19.991663887962655,0.0
18,Ohio Northern Univ,Polar Bear Racing,286.9617581990335,0.0,131.13,60.64,30.0,40.49,58.32454157246923,60.74747083178541,19.732031889417687,17.02771390536125
82,Univ of Puerto Rico-Mayaquez,RUM Racing Baja SAE,158.85569560763454,0.0,140.4,60.56,40.0,39.84,0.0,13.881808833109904,1.168343993452363,3.4055427810722496
112,Kettering Univ,Kettering Motorsports,59.80662834321675,0.0,49.59,10.0,0.0,39.59,0.0,0.0,0.0,10.21662834321675
24,Northeastern Univ,Skunkworks,374.0732011490777,0.0,210.5,64.64,110.0,35.86,49.21627731725696,55.913542558403726,38.010124586983544,20.4332566864335
106,Univ of Texas - El Paso,Madpete Motorsports,35.11,0.0,35.11,0.0,0.0,35.11,0.0,0.0,0.0,0.0
44,Manhattan College,Manhattan College Jasper Racing,128.88751314606637,0.0,109.05,35.18,40.0,33.87,16.72192916352673,0.0,3.1155839825396345,0.0
110,Pennsylvania College of Technology,PCT Baja,298.42906834332086,0.0,141.52,67.92,40.0,33.6,68.52298417483046,64.53441230152961,10.2295007426718,13.622171124288998
55,Penn State Univ - Altoona,Penn State Altoona Motorsports,121.45559139392698,0.0,50.27,7.0,10.0,33.27,40.35418236623964,0.0,20.61478068447058,10.21662834321675
111,Univ of Wisconsin - Milwaukee,Brew City Baja,32.93,0.0,32.93,0.0,0.0,32.93,0.0,0.0,0.0,0.0
50,California State Univ - Fresno,Fresno State Bulldog Racing,72.24000000000001,0.0,72.24000000000001,39.84,0.0,32.4,0.0,0.0,0.0,0.0
65,Univ of Wisconsin - Platteville,Pioneer Racing,170.3223411462164,0.0,102.1,20.0,50.0,32.1,38.208992715398146,12.038086931240016,11.164175937433692,6.811085562144499
38,Université Laval,Alerion,371.63183283349144,0.0,151.64,91.64,60.0,0.0,61.77091183119819,61.73038716867761,39.98332777592531,56.5072060576903
62,Cleveland State Univ,Vikings Racing,204.9169378331305,0.0,67.01,67.01,0.0,0.0,41.86636523486562,60.384153596829854,8.412076752857013,27.244342248577997
73,California State Univ- Chico,Wildcat racing,343.73590349645593,0.0,176.09,66.09,110.0,0.0,47.07108766641547,48.19493574109071,14.539391918518294,57.840488170431435
84,Pittsburg State University,Gorilla Racing,158.37095805626632,0.0,81.46000000000001,61.46,20.0,0.0,40.10801306204469,0.0,26.586316651004882,10.21662834321675
94,SUNY Inst of Tech - Utica,Wildcat Motorsports,201.33651037051143,0.0,52.57,52.57,0.0,0.0,26.041195679477514,43.69342012458744,19.472399890872715,59.55949467557378
